mpry0,mpry1,mpry2,pitch,roll,yaw,vgx,vgy,vgz,templ,emph,tof,h,bat,baro,time,agx,agy,agz,Padding,Line #,Padding,x,y,z,z_Relative,Navigation Direction
,0,0,  0,  0,  -7,  0,  0,  0,  56,  58,  10,  0,  100,  1880.68,  0,  0.0,  -13.0,  -998.0,         , 0,        , 0, 0, 0, 10, [0 0 0 0 0 0 0 0]
,0,0,  0,  0,  -7,  0,  0,  0,  56,  58,  10,  0,  100,  1880.7,  0,  0.0,  -16.0,  -998.0,         , 1,        , 0, 0, 0, 10, [0 0 0 0 0 0 0 0]
,0,0,  0,  0,  -7,  0,  0,  0,  57,  58,  10,  0,  100,  1880.69,  0,  0.0,  -14.0,  -1000.0,         , 2,        , 0, 0, 0, 10, [0 0 0 0 0 0 0 0]
,0,0,  0,  0,  -7,  0,  0,  0,  57,  58,  10,  0,  100,  1880.66,  0,  0.0,  -16.0,  -999.0,         , 3,        , 0, 0, 0, 10, [0 0 0 0 0 0 0 0]
,0,0,  0,  0,  -7,  0,  0,  0,  57,  58,  10,  0,  100,  1880.62,  0,  1.0,  -15.0,  -999.0,         , 4,        , 0, 0, 0, 10, [0 0 0 0 0 0 0 0]
,0,0,  0,  0,  -7,  0,  0,  0,  57,  58,  10,  0,  100,  1880.7,  0,  1.0,  -14.0,  -999.0,         , 5,        , 0, 0, 0, 10, [0 0 0 0 0 0 0 0]
,0,0,  0,  0,  -7,  0,  0,  0,  57,  58,  10,  0,  100,  1880.62,  0,  1.0,  -14.0,  -1000.0,         , 6,        , 0, 0, 0, 10, [0 0 0 0 0 0 0 0]
,0,0,  0,  0,  -7,  0,  0,  0,  57,  58,  10,  0,  100,  1880.66,  0,  1.0,  -15.0,  -998.0,         , 7,        , 0, 0, 0, 10, [0 0 0 0 0 0 0 0]
,0,0,  0,  0,  -7,  0,  0,  0,  57,  58,  10,  0,  100,  1880.7,  0,  1.0,  -15.0,  -999.0,         , 8,        , 0, 0, 0, 10, [0 0 0 0 0 0 0 0]
,0,0,  0,  0,  -7,  0,  0,  0,  57,  59,  10,  0,  100,  1880.73,  0,  0.0,  -14.0,  -999.0,         , 9,        , 0, 0, 0, 10, [0 0 0 0 0 0 0 0]
,0,0,  0,  0,  -7,  0,  0,  0,  57,  59,  10,  0,  100,  1880.63,  0,  1.0,  -14.0,  -1000.0,         , 10,        , 0, 0, 0, 10, [0 0 0 0 0 0 0 0]
,0,0,  0,  0,  -7,  0,  0,  0,  57,  59,  10,  0,  100,  1880.77,  0,  0.0,  -16.0,  -997.0,         , 11,        , 0, 0, 0, 10, [0 0 0 0 0 0 0 0]
,0,0,  0,  0,  -7,  0,  0,  0,  57,  59,  10,  0,  100,  1880.66,  0,  3.0,  -15.0,  -997.0,         , 12,        , 0, 0, 0, 10, [0 0 0 0 0 0 0 0]
,0,0,  0,  0,  -7,  0,  0,  0,  57,  59,  10,  0,  100,  1880.64,  0,  2.0,  -15.0,  -1001.0,         , 13,        , 0, 0, 0, 10, [0 0 0 0 0 0 0 0]
