Line #,Navigation Direction,Padding,x,y,z,z_Relative,mpry0,mpry1,mpry2,pitch,roll,yaw,vgx,vgy,vgz,templ,emph,tof,h,bat,baro,time,agx,agy,agz
0,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 10,0,0,  0,  1,  -26,  0,  0,  0,  75,  78,  10,  0,  80,  1882.25,  112,  4.0,  -19.0,  -1000.0
1,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 10,0,0,  0,  1,  -26,  0,  0,  0,  75,  78,  10,  0,  80,  1882.21,  112,  3.0,  -17.0,  -998.0
2,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 10,0,0,  0,  1,  -26,  0,  0,  0,  75,  78,  10,  0,  80,  1882.26,  112,  3.0,  -19.0,  -1001.0
3,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 10,0,0,  0,  1,  -26,  0,  0,  0,  75,  78,  10,  0,  80,  1882.27,  112,  4.0,  -17.0,  -999.0
4,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 10,0,0,  0,  1,  -26,  0,  0,  0,  75,  78,  10,  0,  80,  1882.18,  112,  3.0,  -18.0,  -1003.0
5,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 10,0,0,  0,  1,  -26,  0,  0,  0,  75,  78,  10,  0,  80,  1882.2,  112,  3.0,  -19.0,  -999.0
6,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 10,0,0,  0,  1,  -26,  0,  0,  0,  75,  78,  10,  0,  80,  1882.19,  112,  4.0,  -18.0,  -997.0
7,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 10,0,0,  0,  1,  -26,  0,  0,  0,  75,  78,  10,  0,  80,  1882.16,  112,  5.0,  -19.0,  -999.0
8,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 10,0,0,  0,  1,  -26,  0,  0,  0,  76,  78,  10,  0,  80,  1882.2,  112,  3.0,  -19.0,  -1001.0
9,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 10,0,0,  0,  1,  -26,  0,  0,  0,  76,  78,  10,  0,  80,  1882.19,  112,  4.0,  -18.0,  -1000.0
10,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 10,0,0,  0,  1,  -26,  0,  0,  0,  76,  78,  10,  0,  80,  1882.25,  112,  4.0,  -18.0,  -998.0
11,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 10,0,0,  0,  1,  -26,  0,  0,  0,  76,  78,  10,  0,  80,  1882.26,  112,  5.0,  -18.0,  -999.0
12,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 10,0,0,  0,  1,  -26,  0,  0,  0,  76,  78,  10,  0,  80,  1882.23,  112,  4.0,  -18.0,  -1000.0
13,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 10,0,0,  0,  1,  -26,  0,  0,  0,  76,  78,  10,  0,  80,  1882.22,  112,  5.0,  -18.0,  -1000.0
14,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 10,0,0,  0,  1,  -26,  0,  0,  0,  76,  78,  10,  0,  80,  1882.16,  112,  4.0,  -19.0,  -999.0
15,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 10,0,0,  0,  1,  -26,  0,  0,  0,  75,  78,  10,  0,  80,  1882.21,  112,  4.0,  -19.0,  -1002.0
16,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 10,0,0,  0,  1,  -26,  0,  0,  0,  75,  78,  10,  0,  80,  1882.18,  112,  3.0,  -19.0,  -998.0
17,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 10,0,0,  0,  1,  -26,  0,  0,  0,  75,  78,  10,  0,  80,  1882.21,  112,  3.0,  -18.0,  -1001.0
18,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 10,0,0,  0,  1,  -26,  0,  0,  0,  75,  78,  10,  0,  80,  1882.12,  112,  3.0,  -21.0,  -1000.0
19,[0 0 0 0 0 0 0 0],        ,0, 0, 0, 10,0,0,  0,  1,  -26,  0,  0,  0,  75,  78,  10,  0,  80,  1882.15,  112,  4.0,  -19.0,  -1001.0
