Line#:, First Frame, Second Frame, Tile 1 Avg, Tile 2 Avg, Tile 3 Avg, Tile 4 Avg, Tile 5 Avg, Tile 6 Avg, Tile 7 Avg, Tile 8 Avg, Tile 9 Avg, MinValTile, MinValTile Idx
50, '11200', '11205', 0.6322986611418315, 0.08260090547690258, 12.39030083638005, 0.19313015525364108, 34.551531707762706, 139.2804069838021, 9.719098590174618e-07, 4.391313068109014, 11.38029708235132, 9.719098590174618e-07, 6
51, '11201', '11206', 0.7643662058004033, 0.7434643215820103, 4.753161239206349, 0.2605298182409719, 6.218913206481602, 24.003132109697844, 0.0003549262306084544, 8.545761113522587, 8.955781547306799, 0.0003549262306084544, 6
52, '11202', '11207', 1.0126919380905406, 1.5631813553528104, 2.4720173212703145, 0.4192782210844257, 0.3878258575551605, 20.34916973336658, 6.640917333765892e-06, 16.06013788481596, 19.051191615380958, 6.640917333765892e-06, 6
53, '11203', '11208', 2.3390008861066605, 4.972742710975808, 0.1675790918655773, 2.1880531111999204, 25.231714633847332, 13.747207352244914, 0.0003581487857473066, 124.51403144098094, 62.39511515687468, 0.0003581487857473066, 6
54, '11204', '11209', 2.3408185671259076, 8.21578700573724, 0.023786704012103366, 3.173555726135021, 0.7458295920622824, 21.864580222799304, 0.0006263765254290767, 87.51071707152823, 55.23975800100834, 0.0006263765254290767, 6
55, '11205', '11210', 1.9983211535618608, 8.087849733474513, 0.6487559794233135, 3.2277166754685283, 0.743151263918719, 7.679304657409602, 0.0002863546782809513, 18.798658662512935, 100.68263761888466, 0.0002863546782809513, 6
56, '11206', '11211', 1.1134797048913612, 7.428634152031236, 0.5167864801035336, 2.3670114449914905, 0.13757309234752402, 10.019908277314471, 0.0008213305442161846, 15.532576481531635, 87.19237208472714, 0.0008213305442161846, 6
57, '11207', '11212', 1.9054562798874173, 9.979720346655313, 1.0004012987207176, 1.7170816383890184, 0.07652482428462637, 11.532144981593092, 5.262038505489592e-05, 34.29744903741175, 125.90355796815948, 5.262038505489592e-05, 6
58, '11208', '11213', 0.17363208926838425, 3.4633660407138365, 0.23472060428574437, 0.09605492181239939, 0.5256949561267312, 14.687390909195756, 0.004240866264178189, 34.470010579156224, 111.98091933656542, 0.004240866264178189, 6
59, '11209', '11214', 0.28197032443984327, 8.512641085208315, 0.9242826867275653, 0.007034783237618081, 1.4112858500328826, 22.292656051871745, 0.010184826685222248, 50.97118903561295, 137.0717748580537, 0.007034783237618081, 3
60, '11210', '11215', 0.10054183750583068, 4.055189369773871, 0.30295080994223156, 0.14153744289855297, 2.0019202654925863, 18.124484696949366, 0.013819323390634963, 41.269072063154454, 107.29327683773681, 0.013819323390634963, 6
61, '11211', '11216', 0.00017969154933817136, 4.348584344204539, 24.33502617878389, 0.7504161842770287, 4.565015826247475, 18.2373550843497, 0.023938705206333566, 55.63567965742914, 89.98595219811341, 0.00017969154933817136, 0
62, '11212', '11217', 0.24158252328493646, 13.103884783659169, 17.010322507125238, 2.4542802716264447, 4.833684941661943, 2.975796996456225, 0.041010118748595836, 40.7557703494831, 72.74735969753328, 0.041010118748595836, 6
63, '11213', '11218', 0.192450909257591, 0.10764264535333101, 13.373171679155348, 2.8254419675891427, 2.7676632192778925, 0.1363002713566317, 0.04145742167560584, 27.58396327943865, 23.583291886026018, 0.04145742167560584, 6
64, '11214', '11219', 0.10979151815073696, 2.294433265453236, 14.497040854076658, 2.3431456742972756, 4.582298867434531, 25.687986408193865, 0.016160048310759345, 23.580962402948217, 59.33219178000968, 0.016160048310759345, 6
65, '11215', '11220', 1.7558484780376062, 29.375615157219727, 106.59274198355797, 10.283186918634101, 29.878423595659115, 1003.9342355469707, 0.0654145872906362, 3.411063337419421, 129.6446806314052, 0.0654145872906362, 6
66, '11216', '11221', 1.8935742844269186, 0.16709032615455843, 109.98924051855283, 11.415716921128535, 4.253001499604579, 932.653211033452, 0.04614204245250364, 5.179598750579316, 204.56976558191036, 0.04614204245250364, 6
67, '11217', '11222', 1.4995107538374128, 1.8056986631620475, 17.67924539866749, 11.077382503670435, 2.749292872475962, 3.461074266485653, 0.016953382237261394, 0.5745469465433963, 90.5058153297432, 0.016953382237261394, 6
68, '11218', '11223', 1.335115360143405, 16.594137758112083, 141.1288285858691, 15.4600365394856, 3.2843322227623872, 1768.731180182789, 0.014580093501465052, 0.000626371770465331, 878.4081333858339, 0.000626371770465331, 7
69, '11219', '11224', 2.9689666152776795, 38.4819247628368, 1075.8932526120916, 22.199986228516536, 12.569255261276396, 1409.2024070821353, 0.019683414232961383, 1.6300667389533743, 701.3041212121025, 0.019683414232961383, 6
70, '11220', '11225', 2.6525523039299657, 47.64841858254749, 427.8020556743868, 19.563843090145383, 25.6310547444466, 795.3612840734459, 0.006121698085597649, 4.3321541580953635, 699.8460302149797, 0.006121698085597649, 6
71, '11221', '11226', 0.81311570471971, 12.397227130366502, 251.54929962963797, 13.643168381359146, 16.484962478562238, 305.9435276398435, 0.0034641264377521797, 1.9207357187742815, 413.1027097371989, 0.0034641264377521797, 6
72, '11222', '11227', 3.366812154455147, 59.68019123705767, 203.33155955706025, 26.15489650011682, 48.18166437355467, 100.4049004578419, 0.009008014786449081, 8.746249098924238, 47.93725653144429, 0.009008014786449081, 6
73, '11223', '11228', 1.4587981919481905, 52.54227117654318, 5.386107413101854, 16.480707339746914, 40.58169785910286, 0.9776016547537871, 0.0017386313561278954, 3.7554289454274112, 52.946928131450704, 0.0017386313561278954, 6
74, '11224', '11229', 1.5272179139431188, 49.03454626324765, 0.043980297389119904, 19.211703839482652, 40.484624650071055, 4.406074148715163, 0.0020513569380114505, 4.262868470709691, 10.147724082699142, 0.0020513569380114505, 6
75, '11225', '11230', 0.48390036996819674, 15.623312528487588, 10.100106628086053, 9.88471384818746, 22.634878652972702, 1.0852193718615268, 0.0008798623120245853, 2.213837242315094, 162.61877833036488, 0.0008798623120245853, 6
76, '11226', '11231', 2.8612962889133655, 74.14564308064291, 4.831340051174493, 24.09113196010003, 57.293049097188714, 0.2833856112617674, 0.004541974774788182, 4.523308920543968, 0.13453859639227606, 0.004541974774788182, 6
77, '11227', '11232', 1.6293633494620394, 62.767950140172616, 7.928976421852951, 18.653310030481407, 57.17132214234175, 0.00021770945848320622, 0.012447201707040334, 3.8916228938089716, 25.591314937594007, 0.00021770945848320622, 5
78, '11228', '11233', 2.4514920651841408, 78.45001976202275, 1.9640007291309445, 24.456342101620976, 75.24560161589852, 4.1498359758682, 0.02386632951956713, 4.162669935703889, 6.9675991258650924, 0.02386632951956713, 6
79, '11229', '11234', 2.468579202792398, 112.33738540010472, 4.443476203552791, 29.58275353309, 106.62809238542104, 8.475926961869845, 0.046582433773139975, 0.6513582599218672, 28.05924386274478, 0.046582433773139975, 6
80, '11230', '11235', 4.31686461343412, 143.72069373549402, 5.119215019829028, 38.77450458659246, 139.0890029035254, 21.779240526812828, 0.09116660822911715, 0.5832794909891028, 13.724102498745424, 0.09116660822911715, 6
81, '11231', '11236', 1.8683637034718146, 109.11529190438978, 21.184919670778072, 26.31212645778669, 110.52135454603649, 4.536533840510458, 0.06756212517201732, 0.5700211226767671, 37.63798792628427, 0.06756212517201732, 6
82, '11232', '11237', 2.682304034863492, 105.05739742752576, 18.83564271395244, 17.277779415228224, 91.25781331201233, 38.31519161419442, 0.13909251578269632, 1.6767257214565348, 12.717354046323237, 0.13909251578269632, 6
